id,Time (ns),"Sensor 1 WE , (V)","Sensor 1 AE, (V)","Sensor 2 WE, (V)","Sensor 2 AE, (V)","Sensor 3 WE, (V) ","Sensor 3 AE, (V)","Sensor 4 WE, (V) ","Sensor 4 AE, (V)",
0,70822.5,1.187442718,0.59330032,2.432006856,0.998593961,4.930211389,2.675852573,5.593046234,2.675852573,
1,70824,1.187480332,0.593334956,2.49784442,1.472666101,5.463930936,3.005295715,5.701992288,3.005295715,
0,70826.7,1.187513683,0.593356391,2.562599534,1.144097554,4.863152548,3.102626903,6.151174242,3.102626903,
1,70831.9,1.187604842,0.593429859,1.929457252,0.906053051,4.430568433,2.749979191,5.334982387,2.749979191,
0,70834.5,1.187642143,0.59345203,2.330976406,1.458189549,5.584031643,3.269477862,5.921681496,3.269477862,
1,70835,1.187671934,0.593462955,2.314885494,1.168926284,5.612995256,3.194369486,6.269100985,3.194369486,
0,70835.4,1.187708539,0.593490184,2.049647061,0.916905117,5.230915549,3.116433102,5.81347452,3.116433102,
1,70835.4,1.187750439,0.593507177,2.939428017,1.604242355,5.220123622,3.058765554,6.143733373,3.058765554,
0,70837.2,1.187812042,0.593518431,2.428342337,0.8351228,5.308269119,2.926685371,5.621110622,2.926685371,
1,70850.4,1.187850507,0.593546804,2.812904169,1.322827983,5.085419283,3.002998414,5.578529825,3.002998414,
0,70863,1.187876328,0.593568224,2.673919871,1.608874085,5.141053402,3.225450999,6.272080709,3.225450999,
1,70863,1.187898543,0.593572132,2.499709961,1.433023955,4.816181329,3.039169229,5.940618984,3.039169229,
0,70865.6,1.187919244,0.593580635,2.181474481,1.14265672,4.364336087,2.711481388,5.219917832,2.711481388,
1,70866.2,1.187939696,0.59359597,2.21252022,1.01326001,4.974104157,3.092313215,6.137944534,3.092313215,
0,70867.6,1.187944052,0.593596894,1.736414686,0.859728796,5.227911732,2.874316446,5.889802425,2.874316446,
1,70870.8,1.187963258,0.593603773,2.953548616,1.356042966,4.31931517,2.513881921,5.143184618,2.513881921,
0,70872,1.1880025,0.593635815,2.232023821,0.864608783,4.689087437,2.637653546,5.738581897,2.637653546,
1,70873,1.188047836,0.593673058,2.767428498,1.192054192,5.149014111,2.90271621,5.509900209,2.90271621,
0,70883.8,1.188069371,0.593680389,2.557554704,1.203246723,4.76891838,2.550953571,5.508954449,2.550953571,
1,70889,1.188124933,0.593693568,2.444664691,1.094092661,5.306086544,3.026292553,5.512987803,3.026292553,
0,70890.4,1.18818218,0.593709138,2.789283404,1.284191201,4.98115796,3.036904918,6.308279589,3.036904918,
1,70892.5,1.188198552,0.593716669,2.975056563,1.530237591,4.940118436,3.069572615,6.002615224,3.069572615,
0,70900,1.188212914,0.59371825,2.075281273,1.001880129,4.474820632,2.767692294,5.982053946,2.767692294,
1,70915.2,1.188221227,0.59372627,3.016819012,1.468530228,4.353490584,2.66061343,5.306222837,2.66061343,
0,70917.6,1.188320055,0.59375376,2.512276285,1.065671053,5.164037903,3.215978482,6.049987431,3.215978482,
1,70919.4,1.188323518,0.59375483,2.030355634,0.908270885,5.268154579,3.2493567,5.847411073,3.2493567,
0,70928,1.188389485,0.593797034,2.748574921,1.432080576,5.473406785,3.251617812,6.144781469,3.251617812,
1,70937.1,1.1884237,0.593821044,3.215154238,1.59235384,5.258970499,3.271751838,5.928564818,3.271751838,
0,70937.3,1.188514993,0.593821453,2.736628703,1.302735937,5.004766457,2.626399848,5.875959242,2.626399848,
1,70939.2,1.188532775,0.593837852,1.783702648,0.858462184,4.974895726,2.773411282,5.893194396,2.773411282,
0,70941.2,1.188597906,0.59385696,2.849032584,1.477757665,5.048963405,2.803892866,5.446810017,2.803892866,
1,70947.5,1.18864707,0.593860829,2.8080458,1.313991746,4.431629654,2.744019063,5.415399767,2.744019063,
0,70950,1.188725676,0.593932755,1.73376744,0.832420262,5.022496071,3.145744072,5.635491393,3.145744072,
1,70955,1.188769422,0.593970043,3.135215062,1.498164562,5.152585482,3.223376,6.442848009,3.223376,
0,70959.3,1.188790198,0.593988848,2.014822676,1.127007162,5.046064095,3.082314894,6.082489833,3.082314894,
1,70964.2,1.188818897,0.594016553,3.133932394,1.541670493,4.523158606,2.658286185,5.324458072,2.658286185,
0,70972.2,1.188880187,0.594056617,2.502151588,1.252632376,4.494487248,2.618661087,5.74118947,2.618661087,
1,70988.4,1.188898043,0.594064579,2.788888842,1.515810146,4.984992076,2.532863254,5.242891081,2.532863254,
0,70988.8,1.188907731,0.594066914,3.038067281,1.518484058,5.350492364,3.228786176,6.252059231,3.228786176,
1,70989.6,1.189006738,0.594108755,3.000705311,1.556702372,4.644356136,2.538395687,5.494784157,2.538395687,
0,71004.8,1.189052468,0.594119728,2.471143443,0.828661338,5.25381325,2.962697453,5.830089387,2.962697453,
1,71011.6,1.189105145,0.594159745,2.894500995,1.277466936,5.453531397,3.127804093,6.148859038,3.127804093,
0,71016.4,1.189209686,0.594210234,3.074603261,1.506650197,4.490820085,2.787760195,5.344025805,2.787760195,
1,71022,1.189272613,0.594222408,2.768922407,1.604250775,5.07427495,3.212212886,6.436215166,3.212212886,
0,71033.2,1.18928824,0.594223872,1.836479312,0.984462752,5.042556572,2.850579851,5.698591286,2.850579851,
1,71038.5,1.189417714,0.594244564,2.929814355,1.546760506,4.89392963,2.651714186,5.771174403,2.651714186,
0,71043,1.189472884,0.594296683,2.110547671,1.022740721,4.526026711,2.540691926,5.046695843,2.540691926,
1,71047.6,1.189496972,0.594305831,2.409195033,1.454934679,5.271033675,3.026607717,6.007035558,3.026607717,
0,71049.3,1.189512242,0.594308379,2.811348347,1.313153528,5.355615381,2.998419851,5.813595129,2.998419851,
1,71053.2,1.189523514,0.594313356,2.367831607,1.046252112,5.127584553,3.186336169,5.754428631,3.186336169,
0,71055.8,1.189598006,0.59433825,1.937322587,0.869272906,4.883436389,2.961649641,5.819675145,2.961649641,
1,71067.6,1.189701672,0.594407615,2.382712876,1.070475795,4.843354336,2.831112039,5.386278597,2.831112039,
0,71070.4,1.189752682,0.594410892,2.805632471,1.211385511,5.087974659,2.662772005,5.479991388,2.662772005,
1,71078.7,1.189778988,0.594431832,2.171833195,0.872858044,4.776583159,2.810109069,5.989992133,2.810109069,
0,71088,1.189848712,0.594487346,2.311938446,0.95097319,4.68000624,2.984870949,6.256262393,2.984870949,
1,71104.8,1.190052019,0.594563493,2.870068557,1.64449662,5.559908957,3.155928026,6.316241802,3.155928026,
0,71107.4,1.190061002,0.594566478,2.698184292,1.428881259,4.781494343,3.084020809,5.865302978,3.084020809,
1,71108.7,1.190090679,0.594586608,2.883506037,1.251104859,5.006477266,3.045239083,5.8780947,3.045239083,
0,71109.9,1.190135343,0.594624576,2.110538927,1.051902893,4.839977405,2.659869975,5.257415507,2.659869975,
1,71123,1.190179936,0.594646021,2.29006321,0.964429882,4.976025501,2.589269774,5.350506813,2.589269774,
0,71126.1,1.190192829,0.594653298,2.499336718,1.04511702,5.058689907,2.763975837,5.65213411,2.763975837,
1,71129.8,1.190290672,0.594693898,2.274061728,1.199183098,4.412811889,2.678603995,5.667136982,2.678603995,
0,71150,1.19030755,0.594698906,2.341612938,1.293406143,4.694648369,2.689102484,5.656983056,2.689102484,
1,71155.2,1.190358394,0.594732757,2.081925497,0.950500654,5.392930137,3.058499163,6.211975251,3.058499163,
0,71155.8,1.19040866,0.594760543,2.701074752,1.436400525,5.038984835,3.104495065,5.818474774,3.104495065,
1,71158,1.190426564,0.594769664,2.578031385,1.188841091,4.359690986,2.50052238,5.207154619,2.50052238,
0,71165,1.190464821,0.594773476,2.45205976,0.96750154,5.092811393,3.27541186,6.019319041,3.27541186,
1,71166.6,1.190526356,0.594808741,2.151851871,0.962030161,4.339566557,2.537270191,5.292899857,2.537270191,
0,71168.9,1.190601218,0.594836402,2.640012536,1.643087519,5.12547069,3.085951381,5.807396855,3.085951381,
1,71170,1.190738429,0.594884167,2.755983408,1.429734271,4.708615512,2.817818062,6.027689976,2.817818062,
0,71176.5,1.190782997,0.594890586,3.027357059,1.612337369,4.941237831,2.775904872,5.890650329,2.775904872,
1,71176.9,1.190805826,0.59489567,2.93643841,1.380479731,4.619216885,2.732699041,5.83674438,2.732699041,
0,71177.4,1.19082844,0.5948978,2.43173341,0.88383457,4.316499773,2.56069566,5.223900897,2.56069566,
1,71194.2,1.190875789,0.594909953,2.877478927,1.314200523,5.301402085,3.037617805,5.596603366,3.037617805,
0,71198.4,1.190940621,0.594946711,2.060708354,1.204917124,4.431427812,2.581704907,5.162250693,2.581704907,
1,71201.7,1.190971427,0.594960637,2.209438349,1.135292571,5.300168248,2.940307482,5.767576563,2.940307482,
0,71206.8,1.191074661,0.595061814,2.317156253,0.928034744,5.146498071,2.998273316,5.730688645,2.998273316,
1,71209.6,1.19109773,0.595081824,2.324278017,1.294332848,5.237813715,2.812476388,5.893630428,2.812476388,
0,71215.2,1.191131334,0.595114691,2.181726409,1.353121767,5.261944517,2.994162564,5.50768218,2.994162564,
1,71216.4,1.191244452,0.595168158,2.126878806,1.108688751,5.04057577,3.271925931,6.188560716,3.271925931,
0,71217,1.191309619,0.595229803,2.357820599,1.005333134,4.617055304,2.79015841,5.735413479,2.79015841,
1,71218.9,1.191325363,0.595234305,2.338056973,1.196134325,4.826742065,3.165952674,6.090875697,3.165952674,
0,71219.5,1.191420769,0.595320677,2.918194184,1.584967351,5.294958763,2.956579213,5.929484207,2.956579213,
1,71236.2,1.191496774,0.595391516,2.083259264,1.040825562,4.89382645,2.833863886,5.93787597,2.833863886,
0,71238,1.191585665,0.595407759,2.153688125,1.289270025,5.48858779,3.162021048,6.39464159,3.162021048,
1,71242.4,1.191618452,0.5954094,2.781601423,1.475571421,4.528816193,2.682039283,5.411986205,2.682039283,
0,71242.5,1.191640525,0.595428952,2.778752874,1.463206964,5.249248545,2.946498282,5.713774578,2.946498282,
1,71253,1.191648551,0.595430087,2.490250075,0.843793978,4.94603012,3.24542601,6.171064855,3.24542601,
0,71256.3,1.191714124,0.595457729,2.00215422,1.159239922,5.479146914,3.015214398,6.087111536,3.015214398,
1,71263.8,1.191741976,0.595463544,2.930304803,1.470405564,4.637173029,2.573852635,5.235584167,2.573852635,
0,71280,1.191799951,0.595502136,2.98807273,1.488780966,5.210620266,2.875378174,6.067378451,2.875378174,
1,71286.6,1.19185303,0.595547967,2.56419408,1.633005078,4.842305187,2.573496912,5.057486847,2.573496912,
0,71289.6,1.191899338,0.595576521,2.42963205,0.961631592,5.155655813,2.756162352,5.818995669,2.756162352,
1,71289.9,1.191944851,0.595615802,2.220520135,1.062257883,5.504387346,3.275955277,5.806635354,3.275955277,
0,71305,1.191961615,0.595617409,2.694116566,1.579019067,4.803805309,2.829442911,5.554247815,2.829442911,
1,71306.9,1.192044862,0.595694913,2.627984749,1.110163194,4.887561107,2.759411832,5.878695359,2.759411832,
0,71309,1.192102869,0.595742472,2.411364689,1.01332328,4.574926305,2.761524995,5.826083006,2.761524995,
1,71319.3,1.192149369,0.595787449,2.077016465,0.827458212,4.815831867,2.494715981,5.423801127,2.494715981,
0,71334.2,1.192170049,0.595795474,2.887298748,1.357574722,5.319120305,2.991911251,6.124426452,2.991911251,
1,71341.4,1.192203818,0.595815916,2.944293372,1.351757729,4.587253892,2.671672034,5.851661837,2.671672034,
0,71354.5,1.192258634,0.59586464,1.941239446,1.034780215,4.781851145,2.536554903,5.396557588,2.536554903,
1,71355.8,1.192315372,0.595906117,2.248128156,1.044158196,5.70081477,3.234750171,6.435609328,3.234750171,
0,71362.6,1.192332438,0.595920326,2.450581534,0.856596872,4.785630565,2.93866992,5.899649597,2.93866992,
1,71383.2,1.192359301,0.595930941,2.722825455,1.493921603,4.668793921,2.949139296,5.783695513,2.949139296,
0,71388.8,1.192382057,0.595935747,2.198716156,1.173197021,5.425187964,3.199862409,6.012462337,3.199862409,
1,71391,1.192441702,0.59598553,2.575869865,1.18085063,5.451168376,3.14427473,5.935238425,3.14427473,
0,71393.7,1.192474091,0.595995008,1.945848078,1.03258659,4.950753165,2.504068954,5.327692652,2.504068954,
1,71400,1.192514846,0.596015399,2.352727072,0.983040993,4.898946378,2.726750747,5.998286073,2.726750747,
0,71400,1.192533519,0.596015851,2.15651545,1.04404692,4.737449255,2.782472039,5.375273007,2.782472039,
1,71402.1,1.192623714,0.596067221,1.933164776,1.045782091,5.345953909,3.287351771,6.551390052,3.287351771,
0,71407.2,1.192716891,0.596142437,2.573043207,1.545683611,5.339928836,3.002512615,5.506938212,3.002512615,
1,71408,1.192748656,0.596147921,2.576064924,1.465662816,4.993786804,2.630447683,5.576572161,2.630447683,
0,71415.3,1.192799077,0.596162572,2.36856196,0.906743838,4.859751187,2.644729744,5.336751493,2.644729744,
1,71424,1.192877846,0.596195713,2.593843309,1.409010376,5.394735019,3.123962932,5.90314474,3.123962932,
0,71444.2,1.192923526,0.596216707,2.371957344,1.157923381,4.577270506,2.732463567,5.428632853,2.732463567,
1,71451.9,1.192960127,0.596229657,2.568027092,0.984254792,5.6105634,3.177835539,5.768340854,3.177835539,
0,71461.6,1.193118007,0.596348474,2.760386948,1.573565054,4.568741439,2.555562858,5.603506661,2.555562858,
1,71484.6,1.193192519,0.596403753,2.863466261,1.437561597,4.398168817,2.567815696,5.177996964,2.567815696,
0,71487.5,1.193242867,0.596407991,2.51414317,1.510262693,4.407445802,2.65213063,5.756557869,2.65213063,
1,71491.2,1.19331362,0.596428637,2.52599507,1.034047084,5.35779585,3.077908327,6.192673027,3.077908327,
0,71498.7,1.193357682,0.596459224,2.850653454,1.399320032,5.058469698,3.221878683,5.71257987,3.221878683,
1,71500.8,1.193381707,0.596467348,2.721875927,1.250896259,4.969911118,2.95121848,5.755620085,2.95121848,
0,71502.6,1.193464554,0.596481207,2.49477401,0.934961789,5.124853704,3.060204936,5.69674685,3.060204936,
1,71502.9,1.193507033,0.596486717,2.129190817,1.10493217,5.025700915,2.886626683,5.717944901,2.886626683,
0,71531.6,1.193569564,0.596500369,2.976436426,1.472096158,5.346947514,2.957352278,5.50533062,2.957352278,
1,71532.3,1.193601509,0.596529792,2.788378026,1.393418006,5.419334687,3.239501757,5.835876065,3.239501757,
0,71536.5,1.19370672,0.596564668,2.296959319,1.294450239,4.901732067,2.884023832,5.693771445,2.884023832,
1,71539.2,1.193750061,0.596604074,2.587700718,1.259787971,4.846600518,2.973233086,5.451111254,2.973233086,
0,71544.9,1.19378336,0.59661198,2.706845897,1.517542026,4.936446228,2.79435644,5.88669006,2.79435644,
1,71546.9,1.193802611,0.596624225,2.331749674,1.109026717,5.051281358,3.023989068,6.157695108,3.023989068,
0,71557.2,1.193828636,0.596626894,1.992319745,0.888923832,4.94619458,2.496886733,5.426286312,2.496886733,
1,71560.5,1.193865227,0.596630208,2.278008977,1.401722521,5.227650349,3.036906074,6.164222464,3.036906074,
0,71563.5,1.193876661,0.596637411,2.641355302,1.204828645,4.856808685,3.15102803,6.306585141,3.15102803,
1,71565.4,1.193891223,0.596642277,2.91557188,1.647322968,4.695008436,2.638765682,5.749599901,2.638765682,
0,71571.2,1.193895239,0.596642386,2.696655259,1.401717748,4.844078064,2.58855675,5.82595651,2.58855675,
1,71582.4,1.193974276,0.59667328,2.495528704,1.155947995,5.104796669,2.796823165,5.927877767,2.796823165,
0,71582.5,1.193994778,0.5966784,2.842758646,1.633895306,4.950519372,2.738508395,5.432888369,2.738508395,
1,71588.4,1.194041966,0.596701007,2.350139016,1.348861535,5.320078161,3.15494146,6.263544335,3.15494146,
0,71588.7,1.194142438,0.596772435,2.975519867,1.499306261,4.985645136,3.048579352,5.738804403,3.048579352,
1,71592.3,1.194191467,0.596790348,2.287501242,1.034892855,5.280809926,3.097717477,5.82107737,3.097717477,
0,71596,1.194209294,0.596801008,2.521317888,1.051581258,4.517738964,2.701830997,5.987619917,2.701830997,
1,71601.6,1.194292842,0.596865261,2.511081545,1.303235903,4.774757629,3.07478801,5.743355724,3.07478801,
0,71613.5,1.194359894,0.596877124,2.493450202,0.911496153,4.993350267,2.679091441,5.263454545,2.679091441,
1,71624.8,1.194385547,0.596882494,2.699074932,1.612043509,4.545912616,2.750926092,5.843895749,2.750926092,
0,71644.8,1.194413973,0.596894504,3.079541145,1.570379132,4.659999307,2.872003428,5.981691601,2.872003428,
1,71649,1.194500062,0.596962262,2.211629766,0.860765388,4.387358333,2.535879606,5.354790664,2.535879606,
0,71651.5,1.194599556,0.597026671,2.759426152,1.144448216,4.153015681,2.497712636,5.647690918,2.497712636,
1,71656.1,1.194621668,0.597030928,1.800478666,0.863489402,4.819382398,2.650131916,5.368074491,2.650131916,
0,71658.8,1.194683963,0.597085224,2.359155317,1.00143911,4.290260432,2.552434289,5.457941857,2.552434289,
1,71666.4,1.194733935,0.597104991,2.610024584,1.607108555,4.155274354,2.477836016,5.149072998,2.477836016,
0,71669,1.19477604,0.597138549,2.02049238,0.906444079,4.931791501,3.115756846,5.605259518,3.115756846,
1,71673,1.194791386,0.597140552,1.693035474,0.827428849,4.975332917,2.532231058,5.556969026,2.532231058,
0,71675.4,1.194805907,0.597142764,2.815899841,1.515087047,4.886293645,2.801870661,5.9797199,2.801870661,
1,71695.8,1.194845643,0.597160973,2.288977779,0.927881344,5.005839971,2.701545817,5.745081618,2.701545817,
0,71706.1,1.194953164,0.597214123,2.401163922,1.263047045,5.747193888,3.273180124,5.764841439,3.273180124,
1,71706.6,1.19501414,0.597220298,2.893594225,1.268582051,5.1080083,2.710205943,5.680742098,2.710205943,
0,71709.7,1.195044054,0.597224831,2.746348666,1.33480004,5.339228715,3.223774211,5.742677683,3.223774211,
1,71711.2,1.195107765,0.597254181,2.917415464,1.554083529,4.960501938,2.846040139,5.79242644,2.846040139,
0,71715,1.195169618,0.597265034,2.312060976,1.373750164,4.952202953,2.956822053,6.152536806,2.956822053,
1,71721.6,1.195179055,0.597270151,1.885706288,0.93484171,4.692602032,2.63067939,5.360384289,2.63067939,
0,71725.5,1.195226633,0.597298063,3.076269388,1.536269736,5.381843744,3.0874327,5.701804154,3.0874327,
1,71727.8,1.195269801,0.597310799,2.539124403,0.955045672,4.954484187,3.294306423,6.504523362,3.294306423,
0,71728.2,1.195306588,0.597333412,3.01540456,1.450603198,5.105866508,3.263811576,6.466181416,3.263811576,
1,71736,1.195344901,0.597342257,2.020993739,1.180487677,5.062880987,3.073617532,6.094171967,3.073617532,
0,71737,1.195405689,0.597344324,3.096066697,1.491109909,5.094766515,3.183272685,5.819790002,3.183272685,
1,71741.6,1.195502931,0.597370264,2.141747489,0.998923971,4.938973734,3.259363678,6.490849405,3.259363678,
0,71752,1.195564077,0.597393574,2.597628957,1.175050104,5.044241981,2.905005268,6.155110992,2.905005268,
1,71752.8,1.195573111,0.597401315,2.575983121,1.184326832,4.470855362,2.585809277,5.792473819,2.585809277,
0,71753.6,1.195653619,0.597449934,2.39841484,1.558673613,4.452870147,2.550673105,5.634187114,2.550673105,
1,71755.4,1.195703289,0.597469607,1.91648018,1.018002867,4.980552356,3.190282047,5.697933059,3.190282047,
0,71758.2,1.19574499,0.597504586,3.021297121,1.592194723,4.514396835,2.802496794,5.530720308,2.802496794,
1,71760,1.195815992,0.597514742,1.950896062,1.122230815,4.729610996,2.875403196,5.626625731,2.875403196,
0,71765.1,1.195871505,0.597561314,2.467172147,1.087736349,4.839166242,2.709278499,5.468695601,2.709278499,
1,71766.4,1.195938506,0.597625668,2.7784416,1.220225322,5.018885346,2.970314206,5.773098279,2.970314206,
0,71777.2,1.195999018,0.597683421,2.524925948,1.149126964,4.440849711,2.564291298,5.27125426,2.564291298,
1,71787.6,1.196020545,0.597693257,2.500423765,1.608622127,5.061111059,2.99285801,6.277386835,2.99285801,
0,71818.2,1.1960499,0.597716404,2.074496429,1.032971812,5.018041086,2.634268092,5.572089821,2.634268092,
1,71820,1.196096488,0.597737946,2.221027464,1.011746623,4.561098761,2.486860194,5.400898238,2.486860194,
0,71822.4,1.19611319,0.597745928,2.763369287,1.298755418,5.206412714,3.009264888,5.780615695,3.009264888,
1,71824.5,1.196162002,0.597747239,2.512893593,1.6240048,4.981206451,2.678406113,5.939349061,2.678406113,
0,71833,1.19621703,0.597782916,2.415858161,1.421422501,5.342757577,3.072198394,6.140579687,3.072198394,
1,71838.8,1.19624209,0.597805809,3.096063581,1.555108239,4.96342789,3.222744197,6.210833052,3.222744197,
0,71839.6,1.196265598,0.597825618,1.981590883,1.01906945,5.584804124,3.149763429,6.370430713,3.149763429,
1,71843.7,1.196358185,0.597841516,2.645194888,1.429094637,4.725381148,3.048714005,6.334792444,3.048714005,
0,71846.4,1.196382975,0.597858846,3.11130811,1.485584499,5.308014535,3.258233989,6.188446316,3.258233989,
1,71870.4,1.196428201,0.597886028,2.348612182,1.348045588,4.971103059,3.073771513,6.237127966,3.073771513,
0,71876.6,1.196513321,0.597948563,2.51716892,1.059675404,5.143038546,2.930193465,5.950176972,2.930193465,
1,71877.6,1.196522199,0.597952774,2.483518099,1.322490767,4.719313708,2.730361712,5.457306589,2.730361712,
0,71879.6,1.1965353,0.597963149,2.523115407,1.229674218,4.387148886,2.668656168,5.902897307,2.668656168,
1,71883,1.196598821,0.598013974,2.587262989,1.646816042,5.453154275,2.992453431,5.684634773,2.992453431,
0,71884.8,1.196645934,0.598046916,1.943538573,0.839485613,5.284151043,2.890829769,5.575506002,2.890829769,
1,71887.2,1.196704231,0.598069637,2.757655901,1.158241253,4.902337591,2.974568678,5.604351953,2.974568678,
0,71894.4,1.19674077,0.598076532,2.622439693,1.397944497,4.739393219,3.004639864,6.179517031,3.004639864,
1,71895,1.196752068,0.598078166,2.458130505,0.851435036,5.031861084,2.861372925,5.701731816,2.861372925,
0,71901,1.196784023,0.598102789,2.896347709,1.317521359,4.50770039,2.486300184,5.726738465,2.486300184,
1,71910,1.196853736,0.598136197,2.671431579,1.222503891,4.640655621,2.917696819,5.925407464,2.917696819,
0,71912.4,1.196868466,0.598145534,2.81449041,1.542808824,4.944671461,3.070663625,5.863473411,3.070663625,
1,71915.8,1.196885337,0.59814939,2.615189744,1.115640237,5.046524899,2.624807666,5.520521031,2.624807666,
0,71930,1.196924693,0.598175273,2.065897651,1.162540959,4.927030337,2.985291532,5.566922158,2.985291532,
1,71952,1.196996052,0.598241662,2.525833353,1.208444002,4.767262431,2.7546081,5.729758097,2.7546081,
0,71957,1.197057082,0.598290788,2.36298352,1.45523157,5.097268469,3.155535777,5.688498631,3.155535777,
1,71963.5,1.197090733,0.598315736,2.195629319,1.091173636,4.418926117,2.728854832,5.532253125,2.728854832,
0,71965,1.197223403,0.598415811,2.236062812,1.366721055,5.139888636,3.0397077,5.70737682,3.0397077,
1,71972.7,1.19727214,0.598423633,2.900534965,1.347334616,4.901052491,2.792247544,5.63607102,2.792247544,
0,71979.6,1.197294687,0.598433931,3.146921025,1.596103962,4.974037523,2.829048086,5.552684343,2.829048086,
1,71980,1.197333816,0.598451756,2.700292645,1.167525077,4.571449728,2.906898277,5.571822709,2.906898277,
0,71988.2,1.197443677,0.598474032,2.421885254,1.376442893,5.032648335,3.235654258,6.226473891,3.235654258,
1,71995,1.197509226,0.598505795,2.389963829,1.425964542,4.990756256,2.789727625,6.045178436,2.789727625,
0,72009.6,1.197571207,0.598559916,2.361544774,1.30614464,4.753706792,2.58806892,5.475932287,2.58806892,
1,72019.2,1.197677405,0.598597164,2.739902329,1.531724782,4.77340685,2.776835467,5.473201832,2.776835467,
0,72023,1.197722158,0.598605452,1.96826402,0.874998385,5.256213676,3.032153165,6.12538243,3.032153165,
1,72025,1.19773797,0.598606264,2.568015581,1.311483997,4.663937556,2.570844912,5.163949566,2.570844912,
0,72039.2,1.197794556,0.598646044,2.183807343,0.936766191,4.469540693,2.756573078,5.395398344,2.756573078,
1,72045.6,1.197849965,0.598675839,2.590069457,1.316812421,4.16093264,2.504078903,5.159418742,2.504078903,
0,72047.7,1.197929153,0.598708544,2.220093635,0.912114968,4.618516485,2.930623773,5.573090483,2.930623773,
1,72048,1.197978734,0.598711297,2.395452626,1.228907082,4.38564612,2.592269529,5.80810273,2.592269529,
0,72062.4,1.198084462,0.598816036,2.57576494,1.254385127,4.528992982,2.640786761,5.753132654,2.640786761,
1,72064.9,1.198129846,0.598841867,2.997489679,1.52289946,4.50246896,2.521887207,5.130389377,2.521887207,
0,72067.8,1.198155574,0.598849145,1.940038165,1.056071203,4.241357496,2.54505933,5.465594869,2.54505933,
1,72068.5,1.198336809,0.598865117,2.635439505,1.606342454,4.793807357,2.600709727,5.643532365,2.600709727,
0,72078,1.198388555,0.59888156,2.779663508,1.510844102,4.823975096,2.643633659,5.862023701,2.643633659,
1,72079.5,1.198446464,0.598926783,2.487307378,0.90260925,4.814890242,2.586625074,5.247455807,2.586625074,
0,72088.8,1.198485875,0.598952648,1.895370872,0.924656151,4.831928927,2.736268206,5.658482738,2.736268206,
1,72091.2,1.198498504,0.598953327,1.757637854,0.901214081,5.419063377,3.113436327,6.127093619,3.113436327,
0,72093.6,1.198520517,0.59896482,2.254388584,1.17064872,5.279995063,3.007449478,5.492301474,3.007449478,
1,72098.4,1.19858107,0.599002692,2.636123291,1.248378614,5.576696941,3.294819832,6.407694259,3.294819832,
0,72098.4,1.198613695,0.599024909,1.990543574,1.09642928,4.913838727,2.566710984,5.07948918,2.566710984,
1,72100,1.198622411,0.599028462,2.416853261,1.064082441,5.158760159,2.903757902,5.953407822,2.903757902,
0,72106,1.198640395,0.599044202,2.005475325,0.920453985,4.505994527,2.534422364,5.364999125,2.534422364,
1,72111.4,1.19869101,0.599083473,2.378887513,1.532025609,5.141069575,3.050857568,6.19778123,3.050857568,
0,72111.6,1.198717099,0.599096401,2.257527559,1.353404627,5.009113575,3.161495038,6.398489686,3.161495038,
1,72112.2,1.198724959,0.599097461,1.980910027,1.022561485,4.744132634,2.920875218,5.565168488,2.920875218,
0,72139.5,1.198765382,0.59912121,1.98787793,1.037067542,4.905821445,2.650793946,5.832206614,2.650793946,
1,72160.8,1.198850893,0.5991993,2.629910221,1.627736127,4.669594011,2.976907096,6.173987914,2.976907096,
0,72162,1.198913019,0.599203421,2.293635811,1.202572787,5.031170681,3.055151233,5.758552401,3.055151233,
1,72163.2,1.199087117,0.599305958,2.38251555,0.859269689,5.1425843,2.992661084,6.063444008,2.992661084,
0,72168,1.199126248,0.599329354,2.430442612,0.941591564,4.358528521,2.695291632,5.619044675,2.695291632,
1,72170,1.199132094,0.599332299,2.080080211,1.153439937,4.853133182,2.729175137,6.004300673,2.729175137,
0,72175.4,1.19914465,0.599333014,2.843467147,1.604152466,4.769651932,2.508198193,5.77725133,2.508198193,
1,72176,1.1991851,0.599351569,2.369980676,1.297072358,5.527305121,3.230548445,5.975881684,3.230548445,
0,72177.6,1.199209149,0.599373944,2.909660796,1.514509162,4.953339739,2.838961494,6.067099871,2.838961494,
1,72180,1.199305971,0.599450329,2.011805499,0.867619152,4.760649802,3.05129259,6.064363025,3.05129259,
0,72185.1,1.199370654,0.59946782,2.298253114,1.291508115,4.561376861,2.740734198,5.245558171,2.740734198,
1,72192.4,1.199483293,0.599549115,2.13369305,0.956671583,5.005210836,3.228538352,6.207896996,3.228538352,
0,72209.5,1.199508944,0.599557327,2.588547319,1.011064329,5.191104486,3.223113748,6.441791977,3.223113748,
1,72217.7,1.19957756,0.599606214,2.002168474,1.02864658,4.991451616,3.173750584,5.77187177,3.173750584,
0,72219.6,1.199587096,0.599607854,2.309434294,1.280416477,5.530770153,3.205544501,6.489495609,3.205544501,
1,72221.6,1.199601007,0.59961363,2.403072783,1.29484978,4.988767977,3.027791027,6.152910983,3.027791027,
0,72223.1,1.19960986,0.599621138,2.605482619,1.578210158,4.404948867,2.655198122,5.23866868,2.655198122,
1,72228.8,1.199622986,0.599621926,2.236669067,0.995617419,5.386345254,3.20036073,6.17679034,3.20036073,
